AB,AC,AD,BC,BD,CD
0.49933105029759045,2.1399899624840413,1.4955079585247866,4.2911853745862425,3.0119717382554905,0.7002260822792274
0.5051238038940363,2.194356949226833,1.5329956129746052,4.357232569968862,3.0269003646856456,0.6973152987117391
0.49961171014044986,2.2085079402886487,1.5533133186351578,4.421754245677967,3.0969317750173615,0.7021247300763257
0.48938917926338116,2.174414300920284,1.5190037910056449,4.4367583971188,3.092922037061943,0.6951120994852898
0.4870916195724035,2.1842144588660646,1.5090938737948227,4.491976033438391,3.103590669147716,0.6931588688764011
0.5073392752840655,2.2008753434026485,1.5041456488184404,4.34651550929575,2.9770119450883348,0.6826118478331206
0.4902355951208791,2.147323993409003,1.477586226132408,4.367880984014315,3.026533739591728,0.6920026776724156
0.49096514073551106,2.1674588003324042,1.496359762374874,4.395196224444492,3.0596400343789867,0.6953798011072033
0.4872889018519548,2.165395349392954,1.4817850636273637,4.440175280288097,3.031274624589383,0.6839077041477469
0.4938412716769762,2.1098615846639155,1.4801872846647155,4.27674822318967,2.9908784643597897,0.7003299082153206
0.4910948036959068,2.1005209045826967,1.4946107090649488,4.2566130123888986,3.0474665985737626,0.7151935806935659
0.49171549857783386,2.055956167089927,1.496712805267738,4.171675163666983,3.0377057493433854,0.727014884841882
0.49121348080695376,2.0644893050974127,1.497062015533789,4.2080762884683764,3.0617916321706793,0.7284703367329144
0.49314920350693514,2.0917706823236326,1.4871868660302756,4.233735340863634,3.0198721973678255,0.7140086320115241
0.49634348699534225,2.100160600263615,1.511487771825781,4.263870927277166,3.034098743877408,0.7138693462737167
0.4820167869863515,2.066646832693088,1.4885066909114344,4.279439116846838,3.0966974033901855,0.7180639397466306
0.4722250291358787,2.0205837677945744,1.4667818455241237,4.2739788601807005,3.096225671294258,0.7253672993056837
0.4681254330439671,1.9883158162969405,1.4630975394870682,4.26251441769882,3.1236451659718756,0.7349835566005047
0.47310265513315247,2.012400966184705,1.4855268239298494,4.245461049669706,3.138839758434547,0.7371664003334961
0.476765682085807,1.9931418677403294,1.4860249170291768,4.20232388559125,3.129859156148201,0.7391546258912127
0.46934760198764464,1.9333701352409975,1.4637328554123616,4.150764384687556,3.1156738920431333,0.7553214952094455
0.46653197558174236,1.9336219895446556,1.4523936661239558,4.137539413591931,3.111978827796014,0.749494702153045
0.46270754523341245,1.9216984504487151,1.4645277770004597,4.155282255181369,3.164012712005448,0.7601671485050855
0.46772561905419624,1.9537411268081426,1.4631591293338706,4.175426025756815,3.147153676255306,0.7515074062047546
0.4686569482267017,1.9261778730312675,1.4532019700394068,4.117914236593733,3.09215161939357,0.750201195533865
0.4641406465795123,1.9046254024705034,1.4123940604846423,4.111867925632157,3.0318908204091146,0.742827633733889
0.4653452831703466,1.9278705866497914,1.4122781275446135,4.136430541827318,3.0266747136149776,0.7361066021601013
0.4682755615169742,1.92529782921605,1.421420306709706,4.106449486466793,3.0438928461572634,0.7365223472436774
0.4627827402880556,1.9483848298820197,1.4065632783236435,4.210089868788695,3.0368552709374725,0.7264761200425817
0.47803717816967817,1.964807331759106,1.4166461005751125,4.103762252618436,2.9593515377898902,0.7221125843245683
0.4838548603526837,1.9916412414502664,1.405374070446697,4.0987835700890995,2.8913735569517125,0.7053668949773396
0.47865611913815526,1.9873652758470584,1.3993928815594427,4.148341664112124,2.917477327920966,0.7050002712502759
0.48608947792268253,1.9884230734723545,1.3912396301513297,4.077709587414187,2.8580273661381583,0.7014721530768415
0.4817499874030661,1.948345457798834,1.4123738778272816,4.042983592300822,2.9393141908272145,0.7291706141165317
0.4779942509829295,1.923650703540199,1.4471713777697905,4.030766801880308,3.0242909353107694,0.7503514527248873
0.4708183490253608,1.9174564531532832,1.4502570552671834,4.0675820218540215,3.0920690788276057,0.7587622655060032
0.4694941282123717,1.9000505410401187,1.4547650565276788,4.043926028931143,3.0912373922387957,0.7680186454028421
0.45985720355617826,1.8985345747263997,1.4383156515762632,4.122338593958792,3.147446966534857,0.7608875369894403
0.4615486382930419,1.8906661173384645,1.4051577031369293,4.121630119811057,3.0367470538064674,0.7414881455501823
0.45767566481341293,1.9190656465922413,1.3800605046038725,4.188462635191995,3.011126924927573,0.7213621759512088
0.44989133298770356,1.8721839115876904,1.3355091280945963,4.174371600410049,2.978348415036296,0.712814138320941
0.4521156879211425,1.86410950975363,1.3427642917496638,4.124033145947782,2.9584448898215467,0.7180235503439644
0.4392898416370842,1.8308579942967482,1.3009047274527128,4.175507902115291,2.9647149512781694,0.7103178771933241
0.43787873503758007,1.787681135130421,1.3051408571674392,4.091811419719921,2.986183983395923,0.7300563147829006
0.4347259039725455,1.7803430235285553,1.305949805404516,4.091229335328461,3.0047030084827133,0.7338090424783212
0.43601029994744467,1.8019903332877671,1.3266063359670628,4.123960569630129,3.0393066094975025,0.7354580294217754
0.4373642845640244,1.769934759627912,1.3326052348478932,4.066396664299805,3.054555070681902,0.7512374331129332
0.43324628194622017,1.7871263022113428,1.3137461318004942,4.110191603481262,3.030992923769046,0.7393868012544158
0.4328961787740493,1.8044048280391856,1.3090083923364708,4.1743739170152,3.0382420991152808,0.7295501227843203
0.4320995538654942,1.797450877740868,1.3402585770698294,4.170843019859802,3.098470936675362,0.7419572855594808
0.4241910180026309,1.806285671624423,1.342992753511107,4.253526573959634,3.158547890279604,0.7446346172354623
0.418623703442009,1.8408950499490524,1.3437899938981626,4.390464937994577,3.2168915856666302,0.7312154056398428
0.42019037554682587,1.8334338843166074,1.34118065818802,4.34481143563318,3.1958404642025475,0.7311827121209035
0.4274142798254684,1.8589725200298697,1.3495306798531157,4.338783543554699,3.1598752689402585,0.72657283166018
0.42699412156895333,1.8381540349495877,1.3159629992282633,4.292114553174146,3.0852886773128487,0.7186461832447903
0.4209482740115703,1.8271945826277103,1.306858376560495,4.3545312887325025,3.0952525084976763,0.7153150076713963
0.4179337864943617,1.8024507597106316,1.2921791626994796,4.319627439983042,3.093393139998562,0.7157543549356038
0.42188433048059004,1.8183427901701266,1.3058896531284723,4.325841957524037,3.1100612517065396,0.7195899239843401
0.4280851747898891,1.8293859491076805,1.3218224522259547,4.27136314939061,3.1053698495025146,0.7237514734180414
0.423637381715665,1.8461274101433929,1.301591113786129,4.363333057697404,3.0845034114569567,0.7066254616679353
0.4224632304493013,1.8352109883953653,1.30106977552263,4.34105783601701,3.0746618072392424,0.7096712997897987
0.43371812311750896,1.8332025810464962,1.2794440553881559,4.2531947675872175,2.96014683077282,0.6972355658143585
0.4337966432602643,1.8245609761376773,1.2514273522602315,4.213528569956231,2.8987934817368233,0.6854202000913241
0.4395276961968838,1.830932400427326,1.2322414239416606,4.162843921728074,2.823168757407937,0.6769385713661177
0.44118383750374157,1.841277087696625,1.2561783994370561,4.179533006355755,2.8403153704146646,0.6818873770021984
0.44178903671929387,1.908955968920416,1.2778759853531552,4.325918534219471,2.8869361308807298,0.6689557651554962
0.4407377868785086,1.8991604193954184,1.2679373830619438,4.3361597627553135,2.8788313243372556,0.6664895758109468
0.43263545987332525,1.848299782923943,1.241805988381083,4.272509793746062,2.879435726424653,0.6708277417073898
0.4262342601510017,1.820988759717454,1.2421040933614802,4.284219694764274,2.897114576508936,0.6781675781066339
0.4280838240635133,1.8124328740078866,1.232234995021821,4.230696032399047,2.890872253013711,0.682389220183603
0.4250383673038961,1.7692401401997235,1.2263194119811192,4.160174369207649,2.87812607547511,0.6934619546722777
0.4343879982870584,1.797584561106749,1.2508627238396932,4.146962086158305,2.8698361963424603,0.694560963060946
0.4319559845992496,1.7835795697112666,1.229552682201835,4.126928231327731,2.8600026875561575,0.6942774124354292
0.43387901506247484,1.7936937663580486,1.2557916770654995,4.145861962004079,2.8945341668508995,0.696815624171812
0.4420762741145082,1.820877284114903,1.2990963128775546,4.124630727287843,2.929719874193178,0.7120718656075549
0.43895617242199664,1.807629618171958,1.2970112884696305,4.115358438341132,2.969923244631792,0.7186369324514921
